Chromosome,Start,B
2L,1248001,0.868927
2L,1249001,0.869276
2L,1250001,0.869580
2L,1251001,0.869841
2L,1252001,0.870060
2L,1253001,0.870239
2L,1254001,0.870379
2L,1255001,0.870480
2L,1256001,0.870544
2L,1257001,0.870593
2L,1258001,0.870621
2L,1259001,0.870612
2L,1260001,0.869083
2L,1261001,0.868978
2L,1262001,0.868855
2L,1263001,0.868716
2L,1264001,0.868558
2L,1265001,0.868383
2L,1266001,0.868189
2L,1267001,0.867976
2L,1268001,0.867743
2L,1269001,0.867488
2L,1270001,0.867213
2L,1271001,0.866914
2L,1272001,0.866591
2L,1273001,0.866248
2L,1274001,0.865945
2L,1275001,0.865637
2L,1276001,0.865299
2L,1277001,0.864931
2L,1278001,0.864531
2L,1279001,0.864098
2L,1280001,0.862586
2L,1281001,0.862004
2L,1282001,0.861390
2L,1283001,0.860731
2L,1284001,0.860029
2L,1285001,0.859390
2L,1286001,0.858987
2L,1287001,0.858945
2L,1288001,0.859079
2L,1289001,0.859244
2L,1290001,0.859455
2L,1291001,0.859636
2L,1292001,0.859769
2L,1293001,0.860039
2L,1294001,0.860544
2L,1295001,0.861046
2L,1296001,0.861523
2L,1297001,0.861959
2L,1298001,0.862358
2L,1299001,0.862720
2L,1300001,0.861743
2L,1301001,0.861986
2L,1302001,0.862196
2L,1303001,0.862376
2L,1304001,0.862527
2L,1305001,0.862649
2L,1306001,0.862742
2L,1307001,0.862809
2L,1308001,0.862849
2L,1309001,0.862862
2L,1310001,0.862850
2L,1311001,0.862812
2L,1312001,0.862748
2L,1313001,0.862658
2L,1314001,0.862543
2L,1315001,0.862401
2L,1316001,0.862233
2L,1317001,0.862039
2L,1318001,0.861817
2L,1319001,0.861567
2L,1320001,0.859955
2L,1321001,0.859472
2L,1322001,0.858955
2L,1323001,0.858402
2L,1324001,0.857813
2L,1325001,0.857185
2L,1326001,0.856516
2L,1327001,0.855806
2L,1328001,0.855051
2L,1329001,0.854287
2L,1330001,0.853688
2L,1331001,0.853088
2L,1332001,0.852434
2L,1333001,0.851726
2L,1334001,0.850991
2L,1335001,0.850374
2L,1336001,0.849731
2L,1337001,0.849026
2L,1338001,0.848256
2L,1339001,0.847419
2L,1340001,0.846451
2L,1341001,0.845786
2L,1342001,0.845200
2L,1343001,0.844633
2L,1344001,0.844140
2L,1345001,0.843726
2L,1346001,0.843296
2L,1347001,0.842824
2L,1348001,0.842309
2L,1349001,0.841750
2L,1350001,0.841146
2L,1351001,0.840495
2L,1352001,0.839875
2L,1353001,0.839446
2L,1354001,0.839224
2L,1355001,0.839223
2L,1356001,0.839370
2L,1357001,0.839484
2L,1358001,0.839549
2L,1359001,0.839606
2L,1360001,0.839288
2L,1361001,0.839419
2L,1362001,0.839570
2L,1363001,0.839709
2L,1364001,0.839832
2L,1365001,0.839939
2L,1366001,0.840031
2L,1367001,0.840107
2L,1368001,0.840178
2L,1369001,0.840314
2L,1370001,0.840461
2L,1371001,0.840592
2L,1372001,0.840709
2L,1373001,0.840810
2L,1374001,0.840896
2L,1375001,0.840967
2L,1376001,0.841023
2L,1377001,0.841064
2L,1378001,0.841090
2L,1379001,0.841101
2L,1380001,0.840957
2L,1381001,0.840930
2L,1382001,0.840989
2L,1383001,0.841141
2L,1384001,0.841286
2L,1385001,0.841440
2L,1386001,0.841607
2L,1387001,0.841794
2L,1388001,0.842023
2L,1389001,0.842241
2L,1390001,0.842443
2L,1391001,0.842668
2L,1392001,0.843019
2L,1393001,0.843466
2L,1394001,0.843923
2L,1395001,0.844423
2L,1396001,0.844931
2L,1397001,0.845448
2L,1398001,0.845975
2L,1399001,0.846490
2L,1400001,0.847069
2L,1401001,0.847542
2L,1402001,0.848002
2L,1403001,0.848452
2L,1404001,0.848891
2L,1405001,0.849319
2L,1406001,0.849737
2L,1407001,0.850145
2L,1408001,0.850543
2L,1409001,0.850932
2L,1410001,0.851311
2L,1411001,0.851681
2L,1412001,0.852042
2L,1413001,0.852394
2L,1414001,0.852738
2L,1415001,0.853073
2L,1416001,0.853399
2L,1417001,0.853717
2L,1418001,0.854027
2L,1419001,0.854330
2L,1420001,0.857209
2L,1421001,0.857392
2L,1422001,0.857568
2L,1423001,0.857739
2L,1424001,0.857903
2L,1425001,0.858061
2L,1426001,0.858213
2L,1427001,0.858360
2L,1428001,0.858501
2L,1429001,0.858661
2L,1430001,0.858825
2L,1431001,0.858983
2L,1432001,0.859136
2L,1433001,0.859284
2L,1434001,0.859426
2L,1435001,0.859563
2L,1436001,0.859695
2L,1437001,0.859822
2L,1438001,0.859944
2L,1439001,0.860061
2L,1440001,0.864147
2L,1441001,0.864282
2L,1442001,0.864395
2L,1443001,0.864587
2L,1444001,0.864869
2L,1445001,0.865132
2L,1446001,0.865376
2L,1447001,0.865601
2L,1448001,0.865808
2L,1449001,0.865998
2L,1450001,0.866171
2L,1451001,0.866328
2L,1452001,0.866470
2L,1453001,0.866597
2L,1454001,0.866710
2L,1455001,0.866809
2L,1456001,0.866894
2L,1457001,0.866966
2L,1458001,0.867025
2L,1459001,0.867071
2L,1460001,0.873993
2L,1461001,0.873725
2L,1462001,0.873437
2L,1463001,0.873129
2L,1464001,0.872800
2L,1465001,0.872449
2L,1466001,0.872077
2L,1467001,0.871682
2L,1468001,0.871264
2L,1469001,0.870822
2L,1470001,0.870354
2L,1471001,0.869860
2L,1472001,0.869338
2L,1473001,0.868787
2L,1474001,0.868205
2L,1475001,0.867590
2L,1476001,0.866940
2L,1477001,0.866254
2L,1478001,0.865527
2L,1479001,0.864759
2L,1480001,0.870023
2L,1481001,0.869151
2L,1482001,0.868225
2L,1483001,0.867243
2L,1484001,0.866198
2L,1485001,0.865086
2L,1486001,0.863901
2L,1487001,0.862635
2L,1488001,0.861281
2L,1489001,0.859830
2L,1490001,0.858271
2L,1491001,0.856595
2L,1492001,0.854823
2L,1493001,0.853322
2L,1494001,0.852097
2L,1495001,0.851194
2L,1496001,0.850592
2L,1497001,0.850359
2L,1498001,0.850483
2L,1499001,0.850962
2L,1500001,0.854647
2L,1501001,0.855550
2L,1502001,0.856775
2L,1503001,0.858030
2L,1504001,0.859154
2L,1505001,0.860156
2L,1506001,0.861043
2L,1507001,0.861822
2L,1508001,0.862499
2L,1509001,0.863079
2L,1510001,0.863565
2L,1511001,0.863959
2L,1512001,0.864262
2L,1513001,0.864476
2L,1514001,0.864599
2L,1515001,0.864629
2L,1516001,0.864564
2L,1517001,0.864549
2L,1518001,0.864798
2L,1519001,0.865043
2L,1520001,0.866370
2L,1521001,0.866603
2L,1522001,0.867190
2L,1523001,0.867977
2L,1524001,0.869133
2L,1525001,0.870332
2L,1526001,0.871449
2L,1527001,0.872491
2L,1528001,0.873465
2L,1529001,0.874378
2L,1530001,0.875234
2L,1531001,0.876038
2L,1532001,0.876794
2L,1533001,0.877507
2L,1534001,0.878178
2L,1535001,0.878812
2L,1536001,0.879410
2L,1537001,0.879975
2L,1538001,0.880510
2L,1539001,0.881015
2L,1540001,0.882108
2L,1541001,0.882500
2L,1542001,0.882860
2L,1543001,0.883190
2L,1544001,0.883492
2L,1545001,0.883767
2L,1546001,0.884015
2L,1547001,0.884239
2L,1548001,0.884438
2L,1549001,0.884614
2L,1550001,0.884766
2L,1551001,0.884897
2L,1552001,0.885006
2L,1553001,0.885093
2L,1554001,0.885159
2L,1555001,0.885204
2L,1556001,0.885228
2L,1557001,0.885232
2L,1558001,0.885215
2L,1559001,0.885177
2L,1560001,0.887246
2L,1561001,0.887035
2L,1562001,0.886802
2L,1563001,0.886547
2L,1564001,0.886267
2L,1565001,0.885964
2L,1566001,0.885635
2L,1567001,0.885279
2L,1568001,0.884895
2L,1569001,0.884482
2L,1570001,0.884038
2L,1571001,0.883561
2L,1572001,0.883048
2L,1573001,0.882497
2L,1574001,0.881906
2L,1575001,0.881272
2L,1576001,0.880590
2L,1577001,0.879857
2L,1578001,0.879068
2L,1579001,0.878218
2L,1580001,0.878280
2L,1581001,0.877254
2L,1582001,0.876146
2L,1583001,0.874949
2L,1584001,0.873649
2L,1585001,0.872375
2L,1586001,0.871655
2L,1587001,0.871458
2L,1588001,0.871264
2L,1589001,0.870944
2L,1590001,0.870500
2L,1591001,0.869932
2L,1592001,0.869238
2L,1593001,0.868411
2L,1594001,0.867446
2L,1595001,0.866445
2L,1596001,0.865851
2L,1597001,0.865421
2L,1598001,0.864834
2L,1599001,0.864075
2L,1600001,0.862528
2L,1601001,0.861633
2L,1602001,0.861124
2L,1603001,0.860858
2L,1604001,0.860810
2L,1605001,0.860803
2L,1606001,0.860868
2L,1607001,0.861191
2L,1608001,0.861764
2L,1609001,0.862173
2L,1610001,0.862732
2L,1611001,0.863764
2L,1612001,0.865075
2L,1613001,0.866681
2L,1614001,0.868441
2L,1615001,0.870107
2L,1616001,0.871646
2L,1617001,0.873070
2L,1618001,0.874392
2L,1619001,0.875624
2L,1620001,0.874798
2L,1621001,0.875830
2L,1622001,0.876792
2L,1623001,0.877693
2L,1624001,0.878536
2L,1625001,0.879327
2L,1626001,0.880070
2L,1627001,0.880768
2L,1628001,0.881425
2L,1629001,0.882043
2L,1630001,0.882627
2L,1631001,0.883177
2L,1632001,0.883696
2L,1633001,0.884187
2L,1634001,0.884650
2L,1635001,0.885088
2L,1636001,0.885501
2L,1637001,0.885892
2L,1638001,0.886261
2L,1639001,0.886610
2L,1640001,0.884121
2L,1641001,0.884274
2L,1642001,0.884410
2L,1643001,0.884529
2L,1644001,0.884632
2L,1645001,0.884719
2L,1646001,0.884790
2L,1647001,0.884845
2L,1648001,0.884884
2L,1649001,0.884908
2L,1650001,0.884916
2L,1651001,0.884909
2L,1652001,0.884887
2L,1653001,0.884849
2L,1654001,0.884795
2L,1655001,0.884725
2L,1656001,0.884639
2L,1657001,0.884536
2L,1658001,0.884417
2L,1659001,0.884281
2L,1660001,0.881828
2L,1661001,0.881579
2L,1662001,0.881314
2L,1663001,0.881035
2L,1664001,0.880740
2L,1665001,0.880429
2L,1666001,0.880101
2L,1667001,0.879755
2L,1668001,0.879392
2L,1669001,0.879010
2L,1670001,0.878608
2L,1671001,0.878185
2L,1672001,0.877742
2L,1673001,0.877275
2L,1674001,0.876785
2L,1675001,0.876271
2L,1676001,0.875730
2L,1677001,0.875161
2L,1678001,0.874564
2L,1679001,0.873935
2L,1680001,0.872115
2L,1681001,0.871249
2L,1682001,0.870347
2L,1683001,0.869404
2L,1684001,0.868419
2L,1685001,0.867388
2L,1686001,0.866309
2L,1687001,0.865176
2L,1688001,0.863987
2L,1689001,0.862736
2L,1690001,0.861422
2L,1691001,0.860086
2L,1692001,0.858690
2L,1693001,0.857209
2L,1694001,0.855675
2L,1695001,0.854409
2L,1696001,0.853576
2L,1697001,0.853078
2L,1698001,0.852534
2L,1699001,0.851883
2L,1700001,0.850431
2L,1701001,0.849562
2L,1702001,0.848581
2L,1703001,0.847485
2L,1704001,0.846267
2L,1705001,0.844945
2L,1706001,0.843790
2L,1707001,0.842669
2L,1708001,0.841545
2L,1709001,0.840646
2L,1710001,0.839906
2L,1711001,0.839284
2L,1712001,0.838805
2L,1713001,0.838640
2L,1714001,0.838847
2L,1715001,0.839208
2L,1716001,0.839595
2L,1717001,0.839875
2L,1718001,0.840250
2L,1719001,0.840770
2L,1720001,0.839902
2L,1721001,0.840074
2L,1722001,0.840104
2L,1723001,0.839994
2L,1724001,0.839760
2L,1725001,0.839422
2L,1726001,0.839302
2L,1727001,0.839400
2L,1728001,0.839456
2L,1729001,0.839543
2L,1730001,0.839840
2L,1731001,0.840413
2L,1732001,0.841194
2L,1733001,0.841993
2L,1734001,0.842665
2L,1735001,0.843214
2L,1736001,0.843643
2L,1737001,0.843956
2L,1738001,0.844152
2L,1739001,0.844234
2L,1740001,0.842855
2L,1741001,0.842733
2L,1742001,0.842652
2L,1743001,0.842616
2L,1744001,0.842615
2L,1745001,0.842623
2L,1746001,0.842751
2L,1747001,0.842848
2L,1748001,0.842904
2L,1749001,0.842926
2L,1750001,0.843030
2L,1751001,0.843250
2L,1752001,0.843776
2L,1753001,0.844447
2L,1754001,0.845052
2L,1755001,0.845591
2L,1756001,0.846360
2L,1757001,0.847280
2L,1758001,0.848135
2L,1759001,0.849043
2L,1760001,0.848379
2L,1761001,0.848965
2L,1762001,0.849492
2L,1763001,0.849963
2L,1764001,0.850380
2L,1765001,0.850744
2L,1766001,0.851056
2L,1767001,0.851317
2L,1768001,0.851528
2L,1769001,0.851690
2L,1770001,0.851802
2L,1771001,0.851865
2L,1772001,0.851878
2L,1773001,0.851842
2L,1774001,0.851755
2L,1775001,0.851618
2L,1776001,0.851428
2L,1777001,0.851185
2L,1778001,0.850887
2L,1779001,0.850532
2L,1780001,0.850803
2L,1781001,0.850164
2L,1782001,0.849463
2L,1783001,0.848695
2L,1784001,0.847923
2L,1785001,0.847417
2L,1786001,0.846981
2L,1787001,0.846468
2L,1788001,0.845873
2L,1789001,0.845238
2L,1790001,0.844835
2L,1791001,0.844704
2L,1792001,0.844864
2L,1793001,0.845312
2L,1794001,0.845985
2L,1795001,0.846914
2L,1796001,0.847824
2L,1797001,0.848659
2L,1798001,0.849423
2L,1799001,0.850120
2L,1800001,0.852503
2L,1801001,0.852980
2L,1802001,0.853399
2L,1803001,0.853760
2L,1804001,0.854066
2L,1805001,0.854319
2L,1806001,0.854518
2L,1807001,0.854665
2L,1808001,0.854761
2L,1809001,0.854806
2L,1810001,0.854799
2L,1811001,0.854741
2L,1812001,0.854632
2L,1813001,0.854469
2L,1814001,0.854253
2L,1815001,0.853981
2L,1816001,0.853653
2L,1817001,0.853267
2L,1818001,0.852819
2L,1819001,0.852308
2L,1820001,0.854531
2L,1821001,0.853811
2L,1822001,0.853338
2L,1823001,0.853236
2L,1824001,0.853239
2L,1825001,0.853411
2L,1826001,0.853917
2L,1827001,0.854545
2L,1828001,0.855111
2L,1829001,0.855611
2L,1830001,0.856048
2L,1831001,0.856424
2L,1832001,0.856861
2L,1833001,0.857402
2L,1834001,0.857894
2L,1835001,0.858332
2L,1836001,0.858718
2L,1837001,0.859053
2L,1838001,0.859339
2L,1839001,0.859577
2L,1840001,0.863501
2L,1841001,0.863688
2L,1842001,0.863675
2L,1843001,0.863619
2L,1844001,0.864162
2L,1845001,0.865146
2L,1846001,0.865997
2L,1847001,0.866667
2L,1848001,0.867217
2L,1849001,0.867691
2L,1850001,0.868000
2L,1851001,0.868204
2L,1852001,0.868562
2L,1853001,0.869011
2L,1854001,0.869468
2L,1855001,0.869895
2L,1856001,0.870405
2L,1857001,0.871090
2L,1858001,0.871704
2L,1859001,0.872279
2L,1860001,0.877539
2L,1861001,0.877784
2L,1862001,0.877759
2L,1863001,0.877560
2L,1864001,0.877107
2L,1865001,0.876542
2L,1866001,0.876387
2L,1867001,0.876885
2L,1868001,0.877541
2L,1869001,0.878016
2L,1870001,0.878925
2L,1871001,0.880448
2L,1872001,0.881826
2L,1873001,0.882957
2L,1874001,0.883869
2L,1875001,0.884683
2L,1876001,0.885475
2L,1877001,0.886233
2L,1878001,0.886856
2L,1879001,0.887322
2L,1880001,0.889641
2L,1881001,0.889961
2L,1882001,0.890165
2L,1883001,0.890911
2L,1884001,0.891887
2L,1885001,0.892733
2L,1886001,0.893470
2L,1887001,0.894116
2L,1888001,0.894683
2L,1889001,0.895182
2L,1890001,0.895621
2L,1891001,0.896006
2L,1892001,0.896342
2L,1893001,0.896635
2L,1894001,0.896886
2L,1895001,0.897099
2L,1896001,0.897277
2L,1897001,0.897420
2L,1898001,0.897530
2L,1899001,0.897609
2L,1900001,0.896882
2L,1901001,0.896809
2L,1902001,0.896705
2L,1903001,0.896570
2L,1904001,0.896404
2L,1905001,0.896205
2L,1906001,0.895970
2L,1907001,0.895699
2L,1908001,0.895387
2L,1909001,0.895030
2L,1910001,0.894671
2L,1911001,0.894329
2L,1912001,0.893931
2L,1913001,0.893495
2L,1914001,0.893186
2L,1915001,0.892857
2L,1916001,0.892464
2L,1917001,0.892009
2L,1918001,0.891492
2L,1919001,0.890908
2L,1920001,0.887159
2L,1921001,0.886294
2L,1922001,0.885345
2L,1923001,0.884304
2L,1924001,0.883161
2L,1925001,0.881902
2L,1926001,0.880513
2L,1927001,0.878975
2L,1928001,0.877276
2L,1929001,0.875451
2L,1930001,0.873410
2L,1931001,0.871098
2L,1932001,0.868518
2L,1933001,0.865635
2L,1934001,0.862617
2L,1935001,0.860110
2L,1936001,0.858327
2L,1937001,0.857236
2L,1938001,0.856217
2L,1939001,0.855140
2L,1940001,0.849957
2L,1941001,0.850218
2L,1942001,0.850765
2L,1943001,0.851509
2L,1944001,0.852032
2L,1945001,0.852286
2L,1946001,0.852743
2L,1947001,0.853410
2L,1948001,0.853832
2L,1949001,0.853978
2L,1950001,0.853850
2L,1951001,0.853746
2L,1952001,0.854331
2L,1953001,0.855457
2L,1954001,0.856460
2L,1955001,0.857247
2L,1956001,0.857830
2L,1957001,0.858221
2L,1958001,0.858429
2L,1959001,0.858459
2L,1960001,0.853714
2L,1961001,0.853453
2L,1962001,0.853120
2L,1963001,0.852714
2L,1964001,0.852233
2L,1965001,0.851674
2L,1966001,0.851035
2L,1967001,0.850312
2L,1968001,0.849501
2L,1969001,0.848596
2L,1970001,0.847592
2L,1971001,0.846481
2L,1972001,0.845256
2L,1973001,0.843907
2L,1974001,0.842466
2L,1975001,0.841187
2L,1976001,0.839894
2L,1977001,0.838702
2L,1978001,0.837945
2L,1979001,0.837600
2L,1980001,0.833913
2L,1981001,0.833625
2L,1982001,0.833423
2L,1983001,0.833482
2L,1984001,0.833936
2L,1985001,0.834649
2L,1986001,0.835639
2L,1987001,0.836612
2L,1988001,0.837499
2L,1989001,0.838453
2L,1990001,0.839318
2L,1991001,0.840046
2L,1992001,0.840771
2L,1993001,0.841471
2L,1994001,0.842050
2L,1995001,0.842511
2L,1996001,0.842857
2L,1997001,0.843090
2L,1998001,0.843334
2L,1999001,0.843747
2L,2000001,0.841808
2L,2001001,0.842029
2L,2002001,0.842291
2L,2003001,0.842632
2L,2004001,0.842928
2L,2005001,0.843130
2L,2006001,0.843263
2L,2007001,0.843363
2L,2008001,0.843426
2L,2009001,0.843485
2L,2010001,0.843529
2L,2011001,0.843569
2L,2012001,0.843523
2L,2013001,0.843389
2L,2014001,0.843166
2L,2015001,0.842854
2L,2016001,0.842451
2L,2017001,0.841956
2L,2018001,0.841396
2L,2019001,0.840754
2L,2020001,0.836459
2L,2021001,0.835514
2L,2022001,0.834455
2L,2023001,0.833274
2L,2024001,0.832015
2L,2025001,0.830707
2L,2026001,0.829253
2L,2027001,0.827821
2L,2028001,0.826733
2L,2029001,0.826020
2L,2030001,0.825540
2L,2031001,0.824934
2L,2032001,0.824137
2L,2033001,0.823394
2L,2034001,0.823056
2L,2035001,0.823139
2L,2036001,0.823398
2L,2037001,0.823777
2L,2038001,0.824141
2L,2039001,0.824300
2L,2040001,0.821034
2L,2041001,0.821275
2L,2042001,0.821873
2L,2043001,0.822757
2L,2044001,0.823630
2L,2045001,0.824376
2L,2046001,0.825157
2L,2047001,0.826222
2L,2048001,0.827462
2L,2049001,0.828606
2L,2050001,0.829644
2L,2051001,0.830578
2L,2052001,0.831413
2L,2053001,0.832151
2L,2054001,0.832800
2L,2055001,0.833550
2L,2056001,0.834465
2L,2057001,0.835350
2L,2058001,0.836255
2L,2059001,0.837113
2L,2060001,0.834076
2L,2061001,0.834580
2L,2062001,0.835114
2L,2063001,0.835701
2L,2064001,0.836244
2L,2065001,0.836744
2L,2066001,0.837244
2L,2067001,0.837839
2L,2068001,0.838479
2L,2069001,0.839079
2L,2070001,0.839639
2L,2071001,0.840162
2L,2072001,0.840647
2L,2073001,0.841096
2L,2074001,0.841510
2L,2075001,0.841889
2L,2076001,0.842233
2L,2077001,0.842544
2L,2078001,0.842820
2L,2079001,0.843062
2L,2080001,0.841056
2L,2081001,0.841294
2L,2082001,0.841593
2L,2083001,0.841856
2L,2084001,0.842083
2L,2085001,0.842275
2L,2086001,0.842433
2L,2087001,0.842559
2L,2088001,0.842651
2L,2089001,0.842712
2L,2090001,0.842741
2L,2091001,0.842738
2L,2092001,0.842704
2L,2093001,0.842639
2L,2094001,0.842556
2L,2095001,0.842565
2L,2096001,0.842575
2L,2097001,0.842554
2L,2098001,0.842502
2L,2099001,0.842421
2L,2100001,0.843117
2L,2101001,0.842861
2L,2102001,0.842576
2L,2103001,0.842263
2L,2104001,0.841922
2L,2105001,0.841552
2L,2106001,0.841153
2L,2107001,0.840725
2L,2108001,0.840267
2L,2109001,0.839778
2L,2110001,0.839258
2L,2111001,0.838705
2L,2112001,0.838120
2L,2113001,0.837500
2L,2114001,0.836845
2L,2115001,0.836153
2L,2116001,0.835424
2L,2117001,0.834655
2L,2118001,0.833846
2L,2119001,0.832994
2L,2120001,0.833200
2L,2121001,0.832154
2L,2122001,0.831061
2L,2123001,0.829919
2L,2124001,0.828725
2L,2125001,0.827475
2L,2126001,0.826167
2L,2127001,0.824797
2L,2128001,0.823383
2L,2129001,0.822120
2L,2130001,0.820889
2L,2131001,0.819620
2L,2132001,0.818334
2L,2133001,0.816964
2L,2134001,0.815518
2L,2135001,0.814196
2L,2136001,0.813177
2L,2137001,0.812359
2L,2138001,0.811558
2L,2139001,0.810715
2L,2140001,0.811973
2L,2141001,0.810867
2L,2142001,0.810072
2L,2143001,0.809578
2L,2144001,0.809357
2L,2145001,0.809229
2L,2146001,0.809035
2L,2147001,0.809002
2L,2148001,0.809029
2L,2149001,0.809371
2L,2150001,0.810042
2L,2151001,0.811008
2L,2152001,0.812058
2L,2153001,0.813193
2L,2154001,0.814581
2L,2155001,0.816202
2L,2156001,0.817811
2L,2157001,0.819353
2L,2158001,0.820734
2L,2159001,0.822359
2L,2160001,0.827297
2L,2161001,0.830136
2L,2162001,0.832698
2L,2163001,0.834994
2L,2164001,0.837054
2L,2165001,0.838904
2L,2166001,0.840565
2L,2167001,0.842056
2L,2168001,0.843391
2L,2169001,0.844584
2L,2170001,0.845646
2L,2171001,0.846586
2L,2172001,0.847412
2L,2173001,0.848130
2L,2174001,0.848748
2L,2175001,0.849269
2L,2176001,0.849697
2L,2177001,0.850035
2L,2178001,0.850286
2L,2179001,0.850450
2L,2180001,0.851690
2L,2181001,0.851625
2L,2182001,0.851472
2L,2183001,0.851229
2L,2184001,0.850894
2L,2185001,0.850464
2L,2186001,0.849933
2L,2187001,0.849296
2L,2188001,0.848545
2L,2189001,0.847672
2L,2190001,0.846692
2L,2191001,0.845943
2L,2192001,0.845387
2L,2193001,0.844992
2L,2194001,0.844489
2L,2195001,0.843833
2L,2196001,0.843023
2L,2197001,0.842056
2L,2198001,0.840924
2L,2199001,0.839618
2L,2200001,0.838046
2L,2201001,0.836252
2L,2202001,0.834236
2L,2203001,0.831974
2L,2204001,0.829685
2L,2205001,0.827844
2L,2206001,0.826235
2L,2207001,0.824707
2L,2208001,0.823564
2L,2209001,0.822559
2L,2210001,0.821316
2L,2211001,0.820280
2L,2212001,0.819574
2L,2213001,0.818847
2L,2214001,0.818172
2L,2215001,0.817577
2L,2216001,0.817206
2L,2217001,0.816976
2L,2218001,0.816899
2L,2219001,0.817213
2L,2220001,0.817508
2L,2221001,0.817945
2L,2222001,0.817995
2L,2223001,0.817700
2L,2224001,0.817549
2L,2225001,0.817784
2L,2226001,0.818072
2L,2227001,0.818216
2L,2228001,0.818118
2L,2229001,0.817699
2L,2230001,0.817303
2L,2231001,0.816700
2L,2232001,0.815865
2L,2233001,0.815354
2L,2234001,0.815203
2L,2235001,0.815334
2L,2236001,0.815759
2L,2237001,0.816123
2L,2238001,0.816720
2L,2239001,0.817670
2L,2240001,0.817495
2L,2241001,0.818489
2L,2242001,0.819295
2L,2243001,0.820058
2L,2244001,0.820975
2L,2245001,0.821955
2L,2246001,0.822759
2L,2247001,0.823386
2L,2248001,0.823837
2L,2249001,0.824114
2L,2250001,0.824225
2L,2251001,0.824447
2L,2252001,0.824965
2L,2253001,0.825628
2L,2254001,0.826525
2L,2255001,0.827675
2L,2256001,0.828785
2L,2257001,0.829738
2L,2258001,0.830537
2L,2259001,0.831186
2L,2260001,0.829835
2L,2261001,0.830047
2L,2262001,0.830200
2L,2263001,0.830300
2L,2264001,0.830496
2L,2265001,0.830946
2L,2266001,0.831481
2L,2267001,0.831960
2L,2268001,0.832401
2L,2269001,0.832996
2L,2270001,0.833627
2L,2271001,0.834204
2L,2272001,0.834730
2L,2273001,0.835205
2L,2274001,0.835631
2L,2275001,0.836007
2L,2276001,0.836335
2L,2277001,0.836614
2L,2278001,0.836845
2L,2279001,0.837026
2L,2280001,0.836825
2L,2281001,0.836747
2L,2282001,0.836618
2L,2283001,0.836437
2L,2284001,0.836201
2L,2285001,0.835950
2L,2286001,0.835927
2L,2287001,0.836151
2L,2288001,0.836483
2L,2289001,0.836939
2L,2290001,0.837466
2L,2291001,0.838035
2L,2292001,0.838566
2L,2293001,0.839047
2L,2294001,0.839480
2L,2295001,0.839864
2L,2296001,0.840202
2L,2297001,0.840494
2L,2298001,0.840740
2L,2299001,0.840941
2L,2300001,0.843749
2L,2301001,0.843865
2L,2302001,0.843965
2L,2303001,0.844021
2L,2304001,0.844034
