Chromosome,Start,B
2L,1248001,0.979857
2L,1249001,0.980312
2L,1250001,0.980613
2L,1251001,0.980808
2L,1252001,0.980917
2L,1253001,0.980928
2L,1254001,0.980753
2L,1255001,0.979818
2L,1256001,0.928428
2L,1257001,0.967578
2L,1258001,0.980136
2L,1259001,0.980841
2L,1260001,0.980902
2L,1261001,0.980919
2L,1262001,0.980892
2L,1263001,0.980830
2L,1264001,0.980733
2L,1265001,0.980597
2L,1266001,0.980409
2L,1267001,0.980143
2L,1268001,0.979752
2L,1269001,0.979125
2L,1270001,0.977966
2L,1271001,0.975203
2L,1272001,0.963585
2L,1273001,0.730376
2L,1274001,0.944026
2L,1275001,0.971387
2L,1276001,0.974432
2L,1277001,0.974343
2L,1278001,0.972319
2L,1279001,0.964453
2L,1280001,0.821983
2L,1281001,0.949126
2L,1282001,0.952542
2L,1283001,0.925626
2L,1284001,0.601093
2L,1285001,0.336928
2L,1286001,0.132663
2L,1287001,0.407673
2L,1288001,0.686981
2L,1289001,0.613590
2L,1290001,0.904687
2L,1291001,0.912979
2L,1292001,0.555144
2L,1293001,0.322438
2L,1294001,0.848823
2L,1295001,0.885423
2L,1296001,0.962552
2L,1297001,0.970325
2L,1298001,0.973855
2L,1299001,0.975866
2L,1300001,0.977042
2L,1301001,0.977916
2L,1302001,0.978541
2L,1303001,0.979004
2L,1304001,0.979354
2L,1305001,0.979622
2L,1306001,0.979829
2L,1307001,0.979987
2L,1308001,0.980108
2L,1309001,0.980196
2L,1310001,0.980257
2L,1311001,0.980293
2L,1312001,0.980307
2L,1313001,0.980297
2L,1314001,0.980265
2L,1315001,0.980209
2L,1316001,0.980124
2L,1317001,0.980008
2L,1318001,0.979852
2L,1319001,0.979645
2L,1320001,0.979241
2L,1321001,0.978855
2L,1322001,0.978323
2L,1323001,0.977555
2L,1324001,0.976373
2L,1325001,0.974363
2L,1326001,0.970362
2L,1327001,0.959798
2L,1328001,0.901373
2L,1329001,0.349588
2L,1330001,0.885656
2L,1331001,0.951685
2L,1332001,0.954057
2L,1333001,0.913137
2L,1334001,0.441689
2L,1335001,0.906355
2L,1336001,0.955404
2L,1337001,0.960977
2L,1338001,0.957727
2L,1339001,0.941950
2L,1340001,0.878273
2L,1341001,0.349969
2L,1342001,0.677534
2L,1343001,0.375266
2L,1344001,0.364252
2L,1345001,0.824835
2L,1346001,0.919378
2L,1347001,0.932965
2L,1348001,0.930451
2L,1349001,0.914425
2L,1350001,0.867288
2L,1351001,0.584622
2L,1352001,0.115204
2L,1353001,0.078385
2L,1354001,0.097324
2L,1355001,0.192409
2L,1356001,0.766837
2L,1357001,0.844669
2L,1358001,0.704533
2L,1359001,0.198863
2L,1360001,0.092844
2L,1361001,0.397839
2L,1362001,0.781787
2L,1363001,0.867521
2L,1364001,0.891915
2L,1365001,0.892501
2L,1366001,0.864296
2L,1367001,0.730105
2L,1368001,0.143656
2L,1369001,0.626053
2L,1370001,0.856572
2L,1371001,0.906545
2L,1372001,0.924772
2L,1373001,0.932155
2L,1374001,0.934102
2L,1375001,0.932110
2L,1376001,0.925962
2L,1377001,0.913756
2L,1378001,0.890167
2L,1379001,0.839138
2L,1380001,0.693139
2L,1381001,0.169377
2L,1382001,0.128829
2L,1383001,0.619278
2L,1384001,0.536657
2L,1385001,0.443642
2L,1386001,0.461186
2L,1387001,0.268437
2L,1388001,0.712510
2L,1389001,0.714064
2L,1390001,0.418993
2L,1391001,0.025455
2L,1392001,0.080621
2L,1393001,0.487396
2L,1394001,0.196114
2L,1395001,0.529275
2L,1396001,0.595042
2L,1397001,0.539489
2L,1398001,0.867829
2L,1399001,0.914664
2L,1400001,0.934103
2L,1401001,0.944976
2L,1402001,0.951951
2L,1403001,0.956787
2L,1404001,0.960306
2L,1405001,0.962949
2L,1406001,0.964971
2L,1407001,0.966529
2L,1408001,0.967718
2L,1409001,0.968594
2L,1410001,0.969182
2L,1411001,0.969477
2L,1412001,0.969433
2L,1413001,0.968944
2L,1414001,0.967780
2L,1415001,0.965439
2L,1416001,0.960689
2L,1417001,0.949819
2L,1418001,0.916671
2L,1419001,0.653569
2L,1420001,0.600806
2L,1421001,0.912070
2L,1422001,0.947932
2L,1423001,0.958577
2L,1424001,0.961792
2L,1425001,0.960481
2L,1426001,0.952283
2L,1427001,0.918525
2L,1428001,0.576671
2L,1429001,0.843820
2L,1430001,0.943440
2L,1431001,0.961252
2L,1432001,0.967714
2L,1433001,0.970725
2L,1434001,0.972275
2L,1435001,0.973046
2L,1436001,0.973307
2L,1437001,0.973150
2L,1438001,0.972564
2L,1439001,0.971442
2L,1440001,0.967767
2L,1441001,0.949602
2L,1442001,0.679810
2L,1443001,0.629977
2L,1444001,0.947636
2L,1445001,0.968508
2L,1446001,0.974398
2L,1447001,0.976920
2L,1448001,0.978251
2L,1449001,0.979048
2L,1450001,0.979569
2L,1451001,0.979932
2L,1452001,0.980196
2L,1453001,0.980396
2L,1454001,0.980551
2L,1455001,0.980674
2L,1456001,0.980772
2L,1457001,0.980853
2L,1458001,0.980919
2L,1459001,0.980974
2L,1460001,0.981466
2L,1461001,0.981490
2L,1462001,0.981503
2L,1463001,0.981506
2L,1464001,0.981500
2L,1465001,0.981487
2L,1466001,0.981467
2L,1467001,0.981441
2L,1468001,0.981407
2L,1469001,0.981367
2L,1470001,0.981319
2L,1471001,0.981263
2L,1472001,0.981198
2L,1473001,0.981122
2L,1474001,0.981034
2L,1475001,0.980931
2L,1476001,0.980810
2L,1477001,0.980669
2L,1478001,0.980502
2L,1479001,0.980301
2L,1480001,0.980296
2L,1481001,0.979999
2L,1482001,0.979631
2L,1483001,0.979164
2L,1484001,0.978557
2L,1485001,0.977747
2L,1486001,0.976620
2L,1487001,0.974970
2L,1488001,0.972368
2L,1489001,0.967758
2L,1490001,0.957668
2L,1491001,0.919507
2L,1492001,0.404403
2L,1493001,0.439342
2L,1494001,0.288726
2L,1495001,0.386379
2L,1496001,0.228881
2L,1497001,0.310337
2L,1498001,0.305093
2L,1499001,0.275426
2L,1500001,0.641218
2L,1501001,0.273670
2L,1502001,0.731464
2L,1503001,0.947573
2L,1504001,0.964406
2L,1505001,0.970408
2L,1506001,0.973403
2L,1507001,0.975103
2L,1508001,0.976101
2L,1509001,0.976638
2L,1510001,0.976809
2L,1511001,0.976605
2L,1512001,0.975903
2L,1513001,0.974329
2L,1514001,0.970709
2L,1515001,0.959601
2L,1516001,0.793244
2L,1517001,0.394435
2L,1518001,0.846492
2L,1519001,0.934368
2L,1520001,0.637042
2L,1521001,0.306547
2L,1522001,0.607303
2L,1523001,0.297527
2L,1524001,0.805190
2L,1525001,0.956672
2L,1526001,0.969668
2L,1527001,0.974449
2L,1528001,0.976845
2L,1529001,0.978249
2L,1530001,0.979155
2L,1531001,0.979780
2L,1532001,0.980232
2L,1533001,0.980572
2L,1534001,0.980835
2L,1535001,0.981044
2L,1536001,0.981212
2L,1537001,0.981351
2L,1538001,0.981466
2L,1539001,0.981563
2L,1540001,0.981647
2L,1541001,0.981721
2L,1542001,0.981784
2L,1543001,0.981837
2L,1544001,0.981883
2L,1545001,0.981923
2L,1546001,0.981956
2L,1547001,0.981985
2L,1548001,0.982010
2L,1549001,0.982031
2L,1550001,0.982048
2L,1551001,0.982063
2L,1552001,0.982075
2L,1553001,0.982084
2L,1554001,0.982090
2L,1555001,0.982095
2L,1556001,0.982097
2L,1557001,0.982096
2L,1558001,0.982094
2L,1559001,0.982089
2L,1560001,0.982123
2L,1561001,0.982108
2L,1562001,0.982091
2L,1563001,0.982070
2L,1564001,0.982045
2L,1565001,0.982016
2L,1566001,0.981983
2L,1567001,0.981943
2L,1568001,0.981897
2L,1569001,0.981842
2L,1570001,0.981778
2L,1571001,0.981700
2L,1572001,0.981607
2L,1573001,0.981493
2L,1574001,0.981352
2L,1575001,0.981173
2L,1576001,0.980940
2L,1577001,0.980629
2L,1578001,0.980196
2L,1579001,0.979561
2L,1580001,0.978579
2L,1581001,0.976849
2L,1582001,0.973344
2L,1583001,0.963855
2L,1584001,0.885672
2L,1585001,0.292512
2L,1586001,0.314271
2L,1587001,0.880175
2L,1588001,0.963064
2L,1589001,0.971607
2L,1590001,0.974089
2L,1591001,0.974280
2L,1592001,0.972380
2L,1593001,0.965438
2L,1594001,0.910825
2L,1595001,0.359494
2L,1596001,0.635571
2L,1597001,0.952300
2L,1598001,0.962024
2L,1599001,0.952381
2L,1600001,0.722863
2L,1601001,0.333812
2L,1602001,0.567855
2L,1603001,0.491561
2L,1604001,0.683393
2L,1605001,0.628042
2L,1606001,0.496405
2L,1607001,0.499141
2L,1608001,0.916387
2L,1609001,0.603025
2L,1610001,0.283748
2L,1611001,0.537490
2L,1612001,0.483180
2L,1613001,0.617904
2L,1614001,0.894541
2L,1615001,0.968175
2L,1616001,0.974155
2L,1617001,0.976773
2L,1618001,0.978239
2L,1619001,0.979169
2L,1620001,0.979758
2L,1621001,0.980219
2L,1622001,0.980565
2L,1623001,0.980834
2L,1624001,0.981047
2L,1625001,0.981220
2L,1626001,0.981362
2L,1627001,0.981481
2L,1628001,0.981581
2L,1629001,0.981667
2L,1630001,0.981740
2L,1631001,0.981804
2L,1632001,0.981859
2L,1633001,0.981908
2L,1634001,0.981951
2L,1635001,0.981989
2L,1636001,0.982022
2L,1637001,0.982052
2L,1638001,0.982079
2L,1639001,0.982102
2L,1640001,0.982051
2L,1641001,0.982064
2L,1642001,0.982075
2L,1643001,0.982085
2L,1644001,0.982094
2L,1645001,0.982101
2L,1646001,0.982106
2L,1647001,0.982110
2L,1648001,0.982113
2L,1649001,0.982114
2L,1650001,0.982114
2L,1651001,0.982113
2L,1652001,0.982110
2L,1653001,0.982106
2L,1654001,0.982101
2L,1655001,0.982094
2L,1656001,0.982086
2L,1657001,0.982076
2L,1658001,0.982065
2L,1659001,0.982051
2L,1660001,0.981976
2L,1661001,0.981958
2L,1662001,0.981938
2L,1663001,0.981916
2L,1664001,0.981892
2L,1665001,0.981866
2L,1666001,0.981836
2L,1667001,0.981804
2L,1668001,0.981769
2L,1669001,0.981730
2L,1670001,0.981686
2L,1671001,0.981637
2L,1672001,0.981583
2L,1673001,0.981522
2L,1674001,0.981453
2L,1675001,0.981375
2L,1676001,0.981285
2L,1677001,0.981183
2L,1678001,0.981064
2L,1679001,0.980924
2L,1680001,0.980724
2L,1681001,0.980520
2L,1682001,0.980272
2L,1683001,0.979964
2L,1684001,0.979569
2L,1685001,0.979045
2L,1686001,0.978311
2L,1687001,0.977189
2L,1688001,0.975144
2L,1689001,0.969059
2L,1690001,0.834992
2L,1691001,0.952726
2L,1692001,0.953672
2L,1693001,0.906766
2L,1694001,0.364683
2L,1695001,0.225975
2L,1696001,0.271445
2L,1697001,0.886117
2L,1698001,0.950530
2L,1699001,0.962888
2L,1700001,0.966825
2L,1701001,0.967392
2L,1702001,0.965172
2L,1703001,0.957797
2L,1704001,0.926130
2L,1705001,0.441552
2L,1706001,0.688457
2L,1707001,0.694304
2L,1708001,0.317657
2L,1709001,0.396422
2L,1710001,0.453473
2L,1711001,0.446424
2L,1712001,0.222045
2L,1713001,0.199491
2L,1714001,0.494970
2L,1715001,0.547350
2L,1716001,0.878039
2L,1717001,0.488657
2L,1718001,0.405167
2L,1719001,0.900417
2L,1720001,0.952741
2L,1721001,0.959838
2L,1722001,0.958438
2L,1723001,0.899638
2L,1724001,0.901070
2L,1725001,0.395215
2L,1726001,0.392780
2L,1727001,0.707289
2L,1728001,0.703255
2L,1729001,0.411349
2L,1730001,0.232483
2L,1731001,0.417248
2L,1732001,0.710539
2L,1733001,0.943991
2L,1734001,0.961495
2L,1735001,0.967344
2L,1736001,0.969692
2L,1737001,0.970184
2L,1738001,0.968898
2L,1739001,0.964196
2L,1740001,0.947310
2L,1741001,0.655074
2L,1742001,0.687740
2L,1743001,0.571607
2L,1744001,0.775460
2L,1745001,0.405036
2L,1746001,0.832179
2L,1747001,0.746622
2L,1748001,0.777692
2L,1749001,0.518785
2L,1750001,0.594524
2L,1751001,0.176239
2L,1752001,0.458940
2L,1753001,0.883192
2L,1754001,0.885264
2L,1755001,0.337130
2L,1756001,0.511799
2L,1757001,0.901959
2L,1758001,0.597133
2L,1759001,0.865431
2L,1760001,0.960336
2L,1761001,0.968890
2L,1762001,0.972480
2L,1763001,0.974442
2L,1764001,0.975657
2L,1765001,0.976459
2L,1766001,0.977006
2L,1767001,0.977376
2L,1768001,0.977617
2L,1769001,0.977752
2L,1770001,0.977797
2L,1771001,0.977756
2L,1772001,0.977627
2L,1773001,0.977401
2L,1774001,0.977060
2L,1775001,0.976571
2L,1776001,0.975882
2L,1777001,0.974903
2L,1778001,0.973470
2L,1779001,0.971259
2L,1780001,0.967559
2L,1781001,0.960328
2L,1782001,0.941836
2L,1783001,0.836697
2L,1784001,0.176390
2L,1785001,0.622174
2L,1786001,0.911290
2L,1787001,0.916364
2L,1788001,0.838042
2L,1789001,0.221004
2L,1790001,0.226345
2L,1791001,0.179360
2L,1792001,0.156345
2L,1793001,0.305775
2L,1794001,0.176328
2L,1795001,0.824529
2L,1796001,0.930277
2L,1797001,0.952814
2L,1798001,0.962431
2L,1799001,0.967606
2L,1800001,0.970800
2L,1801001,0.972855
2L,1802001,0.974261
2L,1803001,0.975249
2L,1804001,0.975947
2L,1805001,0.976434
2L,1806001,0.976754
2L,1807001,0.976936
2L,1808001,0.976992
2L,1809001,0.976925
2L,1810001,0.976728
2L,1811001,0.976377
2L,1812001,0.975836
2L,1813001,0.975039
2L,1814001,0.973873
2L,1815001,0.972138
2L,1816001,0.969450
2L,1817001,0.964995
2L,1818001,0.956731
2L,1819001,0.937932
2L,1820001,0.866740
2L,1821001,0.274405
2L,1822001,0.123857
2L,1823001,0.534262
2L,1824001,0.369240
2L,1825001,0.159117
2L,1826001,0.482410
2L,1827001,0.903901
2L,1828001,0.942389
2L,1829001,0.950520
2L,1830001,0.939380
2L,1831001,0.688091
2L,1832001,0.545785
2L,1833001,0.937804
2L,1834001,0.962913
2L,1835001,0.969762
2L,1836001,0.972647
2L,1837001,0.974044
2L,1838001,0.974663
2L,1839001,0.974733
2L,1840001,0.973761
2L,1841001,0.968259
2L,1842001,0.913209
2L,1843001,0.363290
2L,1844001,0.500542
2L,1845001,0.950286
2L,1846001,0.969692
2L,1847001,0.957270
2L,1848001,0.868780
2L,1849001,0.971903
2L,1850001,0.955247
2L,1851001,0.662654
2L,1852001,0.776604
2L,1853001,0.842486
2L,1854001,0.865360
2L,1855001,0.744793
2L,1856001,0.698040
2L,1857001,0.955270
2L,1858001,0.863204
2L,1859001,0.946277
2L,1860001,0.977450
2L,1861001,0.978241
2L,1862001,0.918807
2L,1863001,0.972556
2L,1864001,0.924908
2L,1865001,0.680953
2L,1866001,0.592371
2L,1867001,0.786670
2L,1868001,0.954686
2L,1869001,0.689572
2L,1870001,0.577740
2L,1871001,0.964768
2L,1872001,0.977375
2L,1873001,0.978810
2L,1874001,0.964728
2L,1875001,0.899752
2L,1876001,0.910115
2L,1877001,0.978548
2L,1878001,0.979802
2L,1879001,0.952395
2L,1880001,0.921677
2L,1881001,0.973297
2L,1882001,0.689832
2L,1883001,0.879003
2L,1884001,0.978129
2L,1885001,0.980720
2L,1886001,0.981483
2L,1887001,0.981822
2L,1888001,0.982006
2L,1889001,0.982119
2L,1890001,0.982195
2L,1891001,0.982248
2L,1892001,0.982286
2L,1893001,0.982316
2L,1894001,0.982338
2L,1895001,0.982355
2L,1896001,0.982368
2L,1897001,0.982377
2L,1898001,0.982384
2L,1899001,0.982387
2L,1900001,0.982373
2L,1901001,0.982370
2L,1902001,0.982364
2L,1903001,0.982353
2L,1904001,0.982336
2L,1905001,0.982309
2L,1906001,0.982261
2L,1907001,0.982159
2L,1908001,0.981844
2L,1909001,0.976410
2L,1910001,0.940056
2L,1911001,0.981174
2L,1912001,0.979764
2L,1913001,0.887560
2L,1914001,0.978770
2L,1915001,0.981577
2L,1916001,0.981951
2L,1917001,0.982057
2L,1918001,0.982087
2L,1919001,0.982082
2L,1920001,0.982005
2L,1921001,0.981959
2L,1922001,0.981895
2L,1923001,0.981808
2L,1924001,0.981690
2L,1925001,0.981518
2L,1926001,0.981220
2L,1927001,0.980225
2L,1928001,0.941540
2L,1929001,0.979103
2L,1930001,0.978964
2L,1931001,0.970800
2L,1932001,0.926199
2L,1933001,0.865709
2L,1934001,0.593502
2L,1935001,0.507973
2L,1936001,0.493877
2L,1937001,0.691095
2L,1938001,0.801427
2L,1939001,0.436408
2L,1940001,0.424599
2L,1941001,0.540327
2L,1942001,0.539080
2L,1943001,0.934484
2L,1944001,0.953188
2L,1945001,0.628933
2L,1946001,0.615805
2L,1947001,0.960001
2L,1948001,0.969731
2L,1949001,0.965334
2L,1950001,0.812638
2L,1951001,0.381601
2L,1952001,0.444416
2L,1953001,0.942556
2L,1954001,0.961067
2L,1955001,0.976012
2L,1956001,0.978006
2L,1957001,0.978911
2L,1958001,0.979366
2L,1959001,0.979573
2L,1960001,0.979527
2L,1961001,0.979490
2L,1962001,0.979395
2L,1963001,0.979239
2L,1964001,0.979012
2L,1965001,0.978695
2L,1966001,0.978262
2L,1967001,0.977664
2L,1968001,0.976822
2L,1969001,0.975583
2L,1970001,0.973631
2L,1971001,0.970169
2L,1972001,0.962409
2L,1973001,0.927882
2L,1974001,0.442723
2L,1975001,0.762586
2L,1976001,0.580003
2L,1977001,0.215459
2L,1978001,0.214702
2L,1979001,0.597584
2L,1980001,0.544632
2L,1981001,0.479848
2L,1982001,0.384609
2L,1983001,0.225468
2L,1984001,0.385539
2L,1985001,0.297346
2L,1986001,0.715121
2L,1987001,0.834407
2L,1988001,0.570112
2L,1989001,0.923176
2L,1990001,0.952812
2L,1991001,0.741405
2L,1992001,0.834068
2L,1993001,0.964452
2L,1994001,0.969969
2L,1995001,0.969412
2L,1996001,0.961412
2L,1997001,0.780667
2L,1998001,0.523009
2L,1999001,0.932858
2L,2000001,0.872420
2L,2001001,0.720305
2L,2002001,0.601776
2L,2003001,0.926700
2L,2004001,0.964086
2L,2005001,0.902597
2L,2006001,0.867704
2L,2007001,0.880524
2L,2008001,0.775908
2L,2009001,0.921277
2L,2010001,0.785299
2L,2011001,0.969144
2L,2012001,0.975315
2L,2013001,0.976849
2L,2014001,0.977272
2L,2015001,0.977000
2L,2016001,0.975016
2L,2017001,0.893938
2L,2018001,0.964503
2L,2019001,0.974685
2L,2020001,0.974426
2L,2021001,0.972580
2L,2022001,0.967653
2L,2023001,0.924939
2L,2024001,0.765414
2L,2025001,0.937768
2L,2026001,0.709544
2L,2027001,0.267083
2L,2028001,0.255343
2L,2029001,0.338733
2L,2030001,0.879058
2L,2031001,0.914822
2L,2032001,0.604383
2L,2033001,0.211544
2L,2034001,0.208067
2L,2035001,0.414785
2L,2036001,0.472835
2L,2037001,0.696307
2L,2038001,0.918277
2L,2039001,0.833970
2L,2040001,0.220626
2L,2041001,0.178237
2L,2042001,0.212588
2L,2043001,0.698229
2L,2044001,0.896684
2L,2045001,0.600105
2L,2046001,0.270227
2L,2047001,0.427421
2L,2048001,0.912385
2L,2049001,0.950594
2L,2050001,0.960129
2L,2051001,0.962346
2L,2052001,0.958764
2L,2053001,0.937941
2L,2054001,0.567577
2L,2055001,0.437398
2L,2056001,0.871332
2L,2057001,0.635077
2L,2058001,0.909729
2L,2059001,0.825380
2L,2060001,0.891328
2L,2061001,0.732785
2L,2062001,0.630594
2L,2063001,0.938231
2L,2064001,0.942560
2L,2065001,0.752509
2L,2066001,0.548168
2L,2067001,0.724539
2L,2068001,0.948599
2L,2069001,0.965782
2L,2070001,0.971177
2L,2071001,0.973503
2L,2072001,0.974561
2L,2073001,0.974880
2L,2074001,0.974575
2L,2075001,0.973495
2L,2076001,0.971075
2L,2077001,0.965586
2L,2078001,0.950183
2L,2079001,0.863280
2L,2080001,0.212874
2L,2081001,0.728354
2L,2082001,0.941686
2L,2083001,0.963532
2L,2084001,0.970724
2L,2085001,0.973944
2L,2086001,0.975592
2L,2087001,0.976445
2L,2088001,0.976781
2L,2089001,0.976650
2L,2090001,0.975880
2L,2091001,0.973807
2L,2092001,0.967776
2L,2093001,0.937981
2L,2094001,0.534210
2L,2095001,0.915153
2L,2096001,0.965559
2L,2097001,0.973655
2L,2098001,0.976474
2L,2099001,0.977782
2L,2100001,0.978531
2L,2101001,0.978943
2L,2102001,0.979194
2L,2103001,0.979347
2L,2104001,0.979435
2L,2105001,0.979475
2L,2106001,0.979479
2L,2107001,0.979454
2L,2108001,0.979401
2L,2109001,0.979323
2L,2110001,0.979220
2L,2111001,0.979091
2L,2112001,0.978934
2L,2113001,0.978745
2L,2114001,0.978519
2L,2115001,0.978249
2L,2116001,0.977925
2L,2117001,0.977533
2L,2118001,0.977053
2L,2119001,0.976457
2L,2120001,0.975751
2L,2121001,0.974751
2L,2122001,0.973384
2L,2123001,0.971405
2L,2124001,0.968276
2L,2125001,0.962601
2L,2126001,0.949454
2L,2127001,0.895400
2L,2128001,0.327425
2L,2129001,0.681490
2L,2130001,0.836185
2L,2131001,0.680221
2L,2132001,0.910685
2L,2133001,0.867306
2L,2134001,0.373868
2L,2135001,0.113585
2L,2136001,0.190936
2L,2137001,0.552238
2L,2138001,0.677328
2L,2139001,0.555519
2L,2140001,0.239435
2L,2141001,0.265118
2L,2142001,0.266043
2L,2143001,0.275759
2L,2144001,0.385992
2L,2145001,0.710899
2L,2146001,0.282549
2L,2147001,0.549905
2L,2148001,0.248472
2L,2149001,0.246772
2L,2150001,0.270042
2L,2151001,0.520023
2L,2152001,0.406981
2L,2153001,0.338038
2L,2154001,0.318460
2L,2155001,0.694506
2L,2156001,0.714807
2L,2157001,0.893837
2L,2158001,0.358625
2L,2159001,0.291643
2L,2160001,0.595929
2L,2161001,0.953171
2L,2162001,0.969340
2L,2163001,0.974168
2L,2164001,0.976457
2L,2165001,0.977778
2L,2166001,0.978632
2L,2167001,0.979224
2L,2168001,0.979655
2L,2169001,0.979979
2L,2170001,0.980228
2L,2171001,0.980423
2L,2172001,0.980577
2L,2173001,0.980698
2L,2174001,0.980793
2L,2175001,0.980866
2L,2176001,0.980919
2L,2177001,0.980954
2L,2178001,0.980971
2L,2179001,0.980969
2L,2180001,0.980965
2L,2181001,0.980917
2L,2182001,0.980839
2L,2183001,0.980716
2L,2184001,0.980525
2L,2185001,0.980222
2L,2186001,0.979704
2L,2187001,0.978704
2L,2188001,0.976268
2L,2189001,0.965626
2L,2190001,0.630471
2L,2191001,0.772849
2L,2192001,0.677843
2L,2193001,0.961991
2L,2194001,0.975566
2L,2195001,0.977777
2L,2196001,0.978427
2L,2197001,0.978492
2L,2198001,0.978175
2L,2199001,0.977446
2L,2200001,0.976041
2L,2201001,0.973147
2L,2202001,0.964983
2L,2203001,0.816163
2L,2204001,0.382499
2L,2205001,0.507407
2L,2206001,0.697811
2L,2207001,0.392453
2L,2208001,0.534153
2L,2209001,0.910934
2L,2210001,0.499009
2L,2211001,0.402302
2L,2212001,0.732958
2L,2213001,0.523076
2L,2214001,0.574993
2L,2215001,0.463551
2L,2216001,0.533998
2L,2217001,0.530638
2L,2218001,0.380515
2L,2219001,0.388444
2L,2220001,0.706450
2L,2221001,0.950901
2L,2222001,0.944698
2L,2223001,0.557090
2L,2224001,0.394828
2L,2225001,0.645981
2L,2226001,0.813046
2L,2227001,0.815033
2L,2228001,0.948351
2L,2229001,0.588451
2L,2230001,0.850526
2L,2231001,0.872320
2L,2232001,0.385188
2L,2233001,0.382290
2L,2234001,0.484212
2L,2235001,0.400084
2L,2236001,0.730537
2L,2237001,0.426072
2L,2238001,0.414438
2L,2239001,0.393810
2L,2240001,0.601794
2L,2241001,0.925342
2L,2242001,0.670647
2L,2243001,0.562410
2L,2244001,0.650773
2L,2245001,0.949698
2L,2246001,0.963425
2L,2247001,0.965378
2L,2248001,0.961617
2L,2249001,0.942635
2L,2250001,0.574665
2L,2251001,0.393867
2L,2252001,0.612933
2L,2253001,0.375048
2L,2254001,0.396925
2L,2255001,0.856711
2L,2256001,0.956191
2L,2257001,0.966011
2L,2258001,0.968344
2L,2259001,0.966867
2L,2260001,0.961639
2L,2261001,0.950651
2L,2262001,0.913708
2L,2263001,0.502992
2L,2264001,0.193511
2L,2265001,0.565792
2L,2266001,0.902881
2L,2267001,0.888129
2L,2268001,0.346633
2L,2269001,0.750627
2L,2270001,0.940898
2L,2271001,0.960856
2L,2272001,0.967695
2L,2273001,0.970853
2L,2274001,0.972475
2L,2275001,0.973272
2L,2276001,0.973516
2L,2277001,0.973294
2L,2278001,0.972575
2L,2279001,0.971204
2L,2280001,0.968785
2L,2281001,0.964526
2L,2282001,0.956178
2L,2283001,0.935933
2L,2284001,0.847104
2L,2285001,0.235067
2L,2286001,0.203505
2L,2287001,0.414997
2L,2288001,0.468772
2L,2289001,0.630076
2L,2290001,0.580714
2L,2291001,0.920058
2L,2292001,0.955099
2L,2293001,0.964261
2L,2294001,0.968077
2L,2295001,0.969565
2L,2296001,0.969299
2L,2297001,0.966487
2L,2298001,0.956455
2L,2299001,0.893494
2L,2300001,0.408934
2L,2301001,0.909845
2L,2302001,0.957303
2L,2303001,0.965045
2L,2304001,0.965590
